trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
130782_8__271___-1961242,13:18:00,13:18:00,par_8_06976,14,,,,
130782_8__271___-1961242,13:20:00,13:20:00,par_8_20659,15,,,,
130782_8__271___-1961242,13:25:01,13:25:01,par_8_20399,16,,,,
130782_8__271___-1961243,13:25:00,13:25:00,par_8_07026,0,,,,
130782_8__271___-1961243,13:25:00,13:25:00,par_8_09465,1,,,,
130782_8__271___-1961243,13:26:00,13:26:00,par_8_07219,2,,,,
130782_8__271___-1961243,13:28:00,13:28:00,par_8_12415,3,,,,
130782_8__271___-1961243,13:35:00,13:35:00,par_8_08996,4,,,,
130782_8__271___-1961243,13:37:00,13:37:00,par_8_15367,5,,,,
130782_8__271___-1961243,13:41:00,13:41:00,par_8_15162,6,,,,
130782_8__271___-1961243,13:44:00,13:44:00,par_8_09444,7,,,,
130782_8__271___-1961243,13:47:00,13:47:00,par_8_17751,8,,,,
130782_8__271___-1961243,13:48:00,13:48:00,par_8_17753,9,,,,
130782_8__271___-1961243,13:48:00,13:48:00,par_8_17758,10,,,,
130782_8__271___-1961243,13:49:00,13:49:00,par_8_17759,11,,,,
130782_8__271___-1961243,13:50:00,13:50:00,par_8_18456,12,,,,
130782_8__271___-1961243,13:54:00,13:54:00,par_8_07311,13,,,,
130782_8__271___-1961243,14:10:00,14:10:00,par_8_09665,14,,,,
130782_8__271___-1961244,14:10:01,14:10:01,par_8_09665,0,,,,
130782_8__271___-1961244,14:10:00,14:10:00,par_8_09528,1,,,,
130782_8__271___-1961244,14:19:00,14:19:00,par_8_18457,2,,,,
130782_8__271___-1961244,14:21:00,14:21:00,par_8_17760,3,,,,
130782_8__271___-1961244,14:23:00,14:23:00,par_8_17757,4,,,,
130782_8__271___-1961244,14:24:00,14:24:00,par_8_17754,5,,,,
130782_8__271___-1961244,14:26:00,14:26:00,par_8_17752,6,,,,
130782_8__271___-1961244,14:33:00,14:33:00,par_8_08994,7,,,,
130782_8__271___-1961244,14:41:00,14:41:00,par_8_15161,8,,,,
130782_8__271___-1961244,14:44:00,14:44:00,par_8_17767,9,,,,
130782_8__271___-1961244,14:49:00,14:49:00,par_8_15366,10,,,,
130782_8__271___-1961244,14:52:00,14:52:00,par_8_12040,11,,,,
130782_8__271___-1961244,14:54:00,14:54:00,par_8_08999,12,,,,
130782_8__271___-1961244,15:09:00,15:09:00,par_8_12416,13,,,,
130782_8__271___-1961244,15:12:00,15:12:00,par_8_06976,14,,,,
130782_8__271___-1961244,15:16:00,15:16:00,par_8_20659,15,,,,
130782_8__271___-1961244,15:25:01,15:25:01,par_8_20399,16,,,,
130783_8__271___-1961255,07:55:00,07:55:00,par_8_20865,0,,,,
130783_8__271___-1961255,07:55:00,07:55:00,par_8_99303,1,,,,
130783_8__271___-1961255,07:56:00,07:56:00,par_8_99301,2,,,,
130783_8__271___-1961255,08:02:00,08:02:00,par_8_18501,3,,,,
130783_8__271___-1961255,08:04:00,08:04:00,par_8_09665,4,,,,
130783_8__271___-1961255,08:19:00,08:19:00,par_8_09528,5,,,,
130783_8__271___-1961255,08:24:00,08:24:00,par_8_12544,6,,,,
130783_8__271___-1961255,08:25:00,08:25:00,par_8_12543,7,,,,
130783_8__271___-1961255,08:28:00,08:28:00,par_8_20172,8,,,,
130783_8__271___-1961255,08:29:00,08:29:00,par_8_12540,9,,,,
130783_8__271___-1961255,08:30:00,08:30:00,par_8_12538,10,,,,
130783_8__271___-1961255,08:31:00,08:31:00,par_8_12536,11,,,,
130783_8__271___-1961255,08:32:00,08:32:00,par_8_12534,12,,,,
130783_8__271___-1961255,08:34:00,08:34:00,par_8_17764,13,,,,
130783_8__271___-1961255,08:35:00,08:35:00,par_8_15163,14,,,,
130783_8__271___-1961255,08:38:00,08:38:00,par_8_15161,15,,,,
130783_8__271___-1961255,08:39:00,08:39:00,par_8_17767,16,,,,
130783_8__271___-1961255,08:41:00,08:41:00,par_8_15366,17,,,,
130783_8__271___-1961255,08:43:00,08:43:00,par_8_12040,18,,,,
130783_8__271___-1961255,08:44:00,08:44:00,par_8_08999,19,,,,
130783_8__271___-1961255,08:51:00,08:51:00,par_8_12416,20,,,,
130783_8__271___-1961255,08:52:00,08:52:00,par_8_06976,21,,,,
130783_8__271___-1961255,08:54:00,08:54:00,par_8_20659,22,,,,
130783_8__271___-1961255,08:58:00,08:58:00,par_8_07022,23,,,,
130783_8__271___-1961255,09:00:00,09:00:00,par_8_20399,24,,,,
130783_8__271___-1961256,09:00:01,09:00:01,par_8_07026,0,,,,
130783_8__271___-1961256,09:00:00,09:00:00,par_8_09465,1,,,,
130783_8__271___-1961256,09:01:00,09:01:00,par_8_07219,2,,,,
130783_8__271___-1961256,09:04:00,09:04:00,par_8_12415,3,,,,
130783_8__271___-1961256,09:13:00,09:13:00,par_8_08996,4,,,,
130783_8__271___-1961256,09:15:00,09:15:00,par_8_15367,5,,,,
130783_8__271___-1961256,09:19:00,09:19:00,par_8_15162,6,,,,
130783_8__271___-1961256,09:23:00,09:23:00,par_8_15164,7,,,,
130783_8__271___-1961256,09:24:00,09:24:00,par_8_17765,8,,,,
130783_8__271___-1961256,09:26:00,09:26:00,par_8_12535,9,,,,
130783_8__271___-1961256,09:27:00,09:27:00,par_8_12537,10,,,,
130783_8__271___-1961256,09:29:00,09:29:00,par_8_12539,11,,,,
130783_8__271___-1961256,09:30:00,09:30:00,par_8_12541,12,,,,
130783_8__271___-1961256,09:31:00,09:31:00,par_8_20173,13,,,,
130783_8__271___-1961256,09:34:00,09:34:00,par_8_12542,14,,,,
130783_8__271___-1961256,09:35:00,09:35:00,par_8_08993,15,,,,
130783_8__271___-1961256,09:41:00,09:41:00,par_8_07311,16,,,,
130783_8__271___-1961256,09:59:00,09:59:00,par_8_07387,17,,,,
130783_8__271___-1961256,10:03:00,10:03:00,par_8_18502,18,,,,
130783_8__271___-1961256,10:09:00,10:09:00,par_8_99302,19,,,,
130783_8__271___-1961256,10:11:00,10:11:00,par_8_99304,20,,,,
130783_8__271___-1961256,10:15:01,10:15:01,par_8_20865,21,,,,
130783_8__271___-1961257,10:15:00,10:15:00,par_8_20865,0,,,,
130783_8__271___-1961257,10:15:00,10:15:00,par_8_99303,1,,,,
130783_8__271___-1961257,10:16:00,10:16:00,par_8_99301,2,,,,
130783_8__271___-1961257,10:22:00,10:22:00,par_8_18501,3,,,,
130783_8__271___-1961257,10:25:00,10:25:00,par_8_09665,4,,,,
130783_8__271___-1961257,10:42:00,10:42:00,par_8_09528,5,,,,
130783_8__271___-1961257,10:47:00,10:47:00,par_8_12544,6,,,,
130783_8__271___-1961257,10:48:00,10:48:00,par_8_12543,7,,,,
130783_8__271___-1961257,10:52:00,10:52:00,par_8_20172,8,,,,
130783_8__271___-1961257,10:52:00,10:52:00,par_8_12540,9,,,,
130783_8__271___-1961257,10:53:00,10:53:00,par_8_12538,10,,,,
130783_8__271___-1961257,10:55:00,10:55:00,par_8_12536,11,,,,
130783_8__271___-1961257,10:56:00,10:56:00,par_8_12534,12,,,,
130783_8__271___-1961257,10:58:00,10:58:00,par_8_17764,13,,,,
130783_8__271___-1961257,10:59:00,10:59:00,par_8_15163,14,,,,
130783_8__271___-1961257,11:02:00,11:02:00,par_8_15161,15,,,,
130783_8__271___-1961257,11:04:00,11:04:00,par_8_17767,16,,,,
130783_8__271___-1961257,11:06:00,11:06:00,par_8_15366,17,,,,
130783_8__271___-1961257,11:08:00,11:08:00,par_8_12040,18,,,,
130783_8__271___-1961257,11:09:00,11:09:00,par_8_08999,19,,,,
130783_8__271___-1961257,11:16:00,11:16:00,par_8_12416,20,,,,
130783_8__271___-1961257,11:18:00,11:18:00,par_8_06976,21,,,,
130783_8__271___-1961257,11:20:00,11:20:00,par_8_20659,22,,,,
130783_8__271___-1961257,11:25:00,11:25:00,par_8_20399,23,,,,
130783_8__271___-1961258,11:25:01,11:25:01,par_8_07026,0,,,,
130783_8__271___-1961258,11:25:00,11:25:00,par_8_09465,1,,,,
130783_8__271___-1961258,11:27:00,11:27:00,par_8_07219,2,,,,
130783_8__271___-1961258,11:30:00,11:30:00,par_8_12415,3,,,,
130783_8__271___-1961258,11:41:00,11:41:00,par_8_08996,4,,,,
130783_8__271___-1961258,11:44:00,11:44:00,par_8_15367,5,,,,
130783_8__271___-1961258,11:50:00,11:50:00,par_8_15162,6,,,,
130783_8__271___-1961258,11:54:00,11:54:00,par_8_15164,7,,,,
130783_8__271___-1961258,11:56:00,11:56:00,par_8_17765,8,,,,
130783_8__271___-1961258,11:58:00,11:58:00,par_8_12535,9,,,,
130783_8__271___-1961258,12:00:00,12:00:00,par_8_12537,10,,,,
130783_8__271___-1961258,12:02:00,12:02:00,par_8_12539,11,,,,
130783_8__271___-1961258,12:03:00,12:03:00,par_8_12541,12,,,,
130783_8__271___-1961258,12:04:00,12:04:00,par_8_20173,13,,,,
130783_8__271___-1961258,12:09:00,12:09:00,par_8_12542,14,,,,
130783_8__271___-1961258,12:10:00,12:10:00,par_8_08993,15,,,,
130783_8__271___-1961258,12:17:00,12:17:00,par_8_07311,16,,,,
130783_8__271___-1961258,12:40:00,12:40:00,par_8_07387,17,,,,
130783_8__271___-1961258,12:45:00,12:45:00,par_8_18502,18,,,,
130783_8__271___-1961258,12:53:00,12:53:00,par_8_99302,19,,,,
130783_8__271___-1961258,12:55:00,12:55:00,par_8_99304,20,,,,
130783_8__271___-1961258,13:00:01,13:00:01,par_8_20865,21,,,,
130783_8__271___-1961259,13:00:00,13:00:00,par_8_20865,0,,,,
130783_8__271___-1961259,13:00:00,13:00:00,par_8_99303,1,,,,
130783_8__271___-1961259,13:01:00,13:01:00,par_8_99301,2,,,,
130783_8__271___-1961259,13:06:00,13:06:00,par_8_18501,3,,,,
130783_8__271___-1961259,13:09:00,13:09:00,par_8_09665,4,,,,
130783_8__271___-1961259,13:23:00,13:23:00,par_8_09528,5,,,,
130783_8__271___-1961259,13:27:00,13:27:00,par_8_12544,6,,,,
130783_8__271___-1961259,13:28:00,13:28:00,par_8_12543,7,,,,
130783_8__271___-1961259,13:31:00,13:31:00,par_8_20172,8,,,,
130783_8__271___-1961259,13:32:00,13:32:00,par_8_12540,9,,,,
130783_8__271___-1961259,13:33:00,13:33:00,par_8_12538,10,,,,
130783_8__271___-1961259,13:34:00,13:34:00,par_8_12536,11,,,,
130783_8__271___-1961259,13:35:00,13:35:00,par_8_12534,12,,,,
130783_8__271___-1961259,13:36:00,13:36:00,par_8_17764,13,,,,
130783_8__271___-1961259,13:38:00,13:38:00,par_8_15163,14,,,,
130783_8__271___-1961259,13:40:00,13:40:00,par_8_15161,15,,,,
130783_8__271___-1961259,13:42:00,13:42:00,par_8_17767,16,,,,
130783_8__271___-1961259,13:44:00,13:44:00,par_8_15366,17,,,,
130783_8__271___-1961259,13:45:00,13:45:00,par_8_12040,18,,,,
130783_8__271___-1961259,13:46:00,13:46:00,par_8_08999,19,,,,
130783_8__271___-1961259,13:53:00,13:53:00,par_8_12416,20,,,,
130783_8__271___-1961259,13:54:00,13:54:00,par_8_06976,21,,,,
130783_8__271___-1961259,13:56:00,13:56:00,par_8_20659,22,,,,
130783_8__271___-1961259,14:00:00,14:00:00,par_8_20399,23,,,,
130783_8__271___-1961260,14:00:01,14:00:01,par_8_07026,0,,,,
130783_8__271___-1961260,14:00:00,14:00:00,par_8_09465,1,,,,
130783_8__271___-1961260,14:01:00,14:01:00,par_8_07219,2,,,,
130783_8__271___-1961260,14:04:00,14:04:00,par_8_12415,3,,,,
130783_8__271___-1961260,14:13:00,14:13:00,par_8_08996,4,,,,
130783_8__271___-1961260,14:15:00,14:15:00,par_8_15367,5,,,,
130783_8__271___-1961260,14:19:00,14:19:00,par_8_15162,6,,,,
130783_8__271___-1961260,14:23:00,14:23:00,par_8_15164,7,,,,
130783_8__271___-1961260,14:24:00,14:24:00,par_8_17765,8,,,,
130783_8__271___-1961260,14:26:00,14:26:00,par_8_12535,9,,,,
130783_8__271___-1961260,14:27:00,14:27:00,par_8_12537,10,,,,
130783_8__271___-1961260,14:29:00,14:29:00,par_8_12539,11,,,,
130783_8__271___-1961260,14:30:00,14:30:00,par_8_12541,12,,,,
130783_8__271___-1961260,14:31:00,14:31:00,par_8_20173,13,,,,
130783_8__271___-1961260,14:34:00,14:34:00,par_8_12542,14,,,,
130783_8__271___-1961260,14:35:00,14:35:00,par_8_08993,15,,,,
130783_8__271___-1961260,14:41:00,14:41:00,par_8_07311,16,,,,
130783_8__271___-1961260,14:59:00,14:59:00,par_8_07387,17,,,,
130783_8__271___-1961260,15:03:00,15:03:00,par_8_18502,18,,,,
130783_8__271___-1961260,15:09:00,15:09:00,par_8_99302,19,,,,
130783_8__271___-1961260,15:11:00,15:11:00,par_8_99304,20,,,,
130783_8__271___-1961260,15:15:01,15:15:01,par_8_20865,21,,,,
130783_8__271___-1961261,15:15:00,15:15:00,par_8_20865,0,,,,
130783_8__271___-1961261,15:15:00,15:15:00,par_8_99303,1,,,,
130783_8__271___-1961261,15:17:00,15:17:00,par_8_99301,2,,,,
130783_8__271___-1961261,15:23:00,15:23:00,par_8_18501,3,,,,
130783_8__271___-1961261,15:26:00,15:26:00,par_8_09665,4,,,,
130783_8__271___-1961261,15:44:00,15:44:00,par_8_09528,5,,,,
130783_8__271___-1961261,15:49:00,15:49:00,par_8_12544,6,,,,
130783_8__271___-1961261,15:51:00,15:51:00,par_8_12543,7,,,,
130783_8__271___-1961261,15:54:00,15:54:00,par_8_20172,8,,,,
130783_8__271___-1961261,15:55:00,15:55:00,par_8_12540,9,,,,
130783_8__271___-1961261,15:56:00,15:56:00,par_8_12538,10,,,,
130783_8__271___-1961261,15:57:00,15:57:00,par_8_12536,11,,,,
130783_8__271___-1961261,15:59:00,15:59:00,par_8_12534,12,,,,
130783_8__271___-1961261,16:01:00,16:01:00,par_8_17764,13,,,,
130783_8__271___-1961261,16:02:00,16:02:00,par_8_15163,14,,,,
130783_8__271___-1961261,16:06:00,16:06:00,par_8_15161,15,,,,
130783_8__271___-1961261,16:07:00,16:07:00,par_8_17767,16,,,,
130783_8__271___-1961261,16:10:00,16:10:00,par_8_15366,17,,,,
130783_8__271___-1961261,16:12:00,16:12:00,par_8_12040,18,,,,
130783_8__271___-1961261,16:13:00,16:13:00,par_8_08999,19,,,,
130783_8__271___-1961261,16:21:00,16:21:00,par_8_12416,20,,,,
130783_8__271___-1961261,16:23:00,16:23:00,par_8_06976,21,,,,
130783_8__271___-1961261,16:25:00,16:25:00,par_8_20659,22,,,,
130783_8__271___-1961261,16:30:00,16:30:00,par_8_20399,23,,,,
130786_8__271___-1961323,17:15:00,17:15:00,par_8_07026,0,,,,
130786_8__271___-1961323,17:18:00,17:18:00,par_8_09465,1,,,,
130786_8__271___-1961323,17:19:00,17:19:00,par_8_07219,2,,,,
130786_8__271___-1961323,17:21:00,17:21:00,par_8_12415,3,,,,
130786_8__271___-1961323,17:28:00,17:28:00,par_8_08996,4,,,,
130786_8__271___-1961323,17:29:00,17:29:00,par_8_15367,5,,,,
130786_8__271___-1961323,17:33:00,17:33:00,par_8_15162,6,,,,
130786_8__271___-1961323,17:35:00,17:35:00,par_8_15164,7,,,,
130786_8__271___-1961323,17:37:00,17:37:00,par_8_17765,8,,,,
130786_8__271___-1961323,17:38:00,17:38:00,par_8_12535,9,,,,
130786_8__271___-1961323,17:39:00,17:39:00,par_8_12537,10,,,,
130786_8__271___-1961323,17:40:00,17:40:00,par_8_12539,11,,,,
130786_8__271___-1961323,17:41:00,17:41:00,par_8_12541,12,,,,
130786_8__271___-1961323,17:41:00,17:41:00,par_8_20173,13,,,,
130786_8__271___-1961323,17:44:00,17:44:00,par_8_12542,14,,,,
130786_8__271___-1961323,17:45:00,17:45:00,par_8_08993,15,,,,
130786_8__271___-1961323,17:49:00,17:49:00,par_8_07311,16,,,,
130786_8__271___-1961323,18:03:00,18:03:00,par_8_07387,17,,,,
130786_8__271___-1961323,18:06:00,18:06:00,par_8_18502,18,,,,
130786_8__271___-1961323,18:10:00,18:10:00,par_8_99302,19,,,,
130786_8__271___-1961323,18:12:00,18:12:00,par_8_99304,20,,,,
130786_8__271___-1961323,18:15:00,18:15:00,par_8_20865,21,,,,
130786_8__271___-1961326,18:15:01,18:15:01,par_8_20865,0,,,,
130786_8__271___-1961326,18:17:00,18:17:00,par_8_99303,1,,,,
130786_8__271___-1961326,18:19:00,18:19:00,par_8_99301,2,,,,
130786_8__271___-1961326,18:24:00,18:24:00,par_8_18501,3,,,,
130786_8__271___-1961326,18:26:00,18:26:00,par_8_09665,4,,,,
130786_8__271___-1961326,18:40:00,18:40:00,par_8_09528,5,,,,
130786_8__271___-1961326,18:44:00,18:44:00,par_8_12544,6,,,,
130786_8__271___-1961326,18:45:00,18:45:00,par_8_12543,7,,,,
130786_8__271___-1961326,18:48:00,18:48:00,par_8_20172,8,,,,
130786_8__271___-1961326,18:48:00,18:48:00,par_8_12540,9,,,,
130786_8__271___-1961326,18:49:00,18:49:00,par_8_12538,10,,,,
130786_8__271___-1961326,18:50:00,18:50:00,par_8_12536,11,,,,
130786_8__271___-1961326,18:51:00,18:51:00,par_8_12534,12,,,,
130786_8__271___-1961326,18:52:00,18:52:00,par_8_17764,13,,,,
130786_8__271___-1961326,18:54:00,18:54:00,par_8_15163,14,,,,
130786_8__271___-1961326,18:56:00,18:56:00,par_8_15161,15,,,,
130786_8__271___-1961326,18:57:00,18:57:00,par_8_17767,16,,,,
130786_8__271___-1961326,19:00:00,19:00:00,par_8_15366,17,,,,
130786_8__271___-1961326,19:01:00,19:01:00,par_8_12040,18,,,,
130786_8__271___-1961326,19:02:00,19:02:00,par_8_08999,19,,,,
130786_8__271___-1961326,19:08:00,19:08:00,par_8_12416,20,,,,
130786_8__271___-1961326,19:09:00,19:09:00,par_8_06976,21,,,,
130786_8__271___-1961326,19:11:00,19:11:00,par_8_20659,22,,,,
130786_8__271___-1961326,19:15:01,19:15:01,par_8_20399,23,,,,
130786_8__271___-1961318,20:40:00,20:40:00,par_8_07026,0,,,,
130786_8__271___-1961318,20:43:00,20:43:00,par_8_09465,1,,,,
130786_8__271___-1961318,20:44:00,20:44:00,par_8_07219,2,,,,
130786_8__271___-1961318,20:46:00,20:46:00,par_8_12415,3,,,,
130786_8__271___-1961318,20:51:00,20:51:00,par_8_08996,4,,,,
130786_8__271___-1961318,20:53:00,20:53:00,par_8_15367,5,,,,
130786_8__271___-1961318,20:56:00,20:56:00,par_8_15162,6,,,,
130786_8__271___-1961318,20:58:00,20:58:00,par_8_09444,7,,,,
130786_8__271___-1961318,21:01:00,21:01:00,par_8_17751,8,,,,
130786_8__271___-1961318,21:01:00,21:01:00,par_8_17753,9,,,,
130786_8__271___-1961318,21:02:00,21:02:00,par_8_17758,10,,,,
130786_8__271___-1961318,21:03:00,21:03:00,par_8_17759,11,,,,
130786_8__271___-1961318,21:03:00,21:03:00,par_8_18456,12,,,,
130786_8__271___-1961318,21:07:00,21:07:00,par_8_07311,13,,,,
130786_8__271___-1961318,21:20:00,21:20:00,par_8_09665,14,,,,
130786_8__271___-1961321,21:20:01,21:20:01,par_8_09665,0,,,,
130786_8__271___-1961321,21:35:00,21:35:00,par_8_09528,1,,,,
130786_8__271___-1961321,21:39:00,21:39:00,par_8_18457,2,,,,
130786_8__271___-1961321,21:40:00,21:40:00,par_8_17760,3,,,,
130786_8__271___-1961321,21:41:00,21:41:00,par_8_17757,4,,,,
130786_8__271___-1961321,21:42:00,21:42:00,par_8_17754,5,,,,
130786_8__271___-1961321,21:42:00,21:42:00,par_8_17752,6,,,,
130786_8__271___-1961321,21:46:00,21:46:00,par_8_08994,7,,,,
130786_8__271___-1961321,21:49:00,21:49:00,par_8_15161,8,,,,
130786_8__271___-1961321,21:50:00,21:50:00,par_8_17767,9,,,,
130786_8__271___-1961321,21:53:00,21:53:00,par_8_15366,10,,,,
130786_8__271___-1961321,21:55:00,21:55:00,par_8_12040,11,,,,
130786_8__271___-1961321,21:55:00,21:55:00,par_8_08999,12,,,,
130786_8__271___-1961321,22:02:00,22:02:00,par_8_12416,13,,,,
130786_8__271___-1961321,22:04:00,22:04:00,par_8_06976,14,,,,
130786_8__271___-1961321,22:05:00,22:05:00,par_8_20659,15,,,,
130786_8__271___-1961321,22:10:01,22:10:01,par_8_20399,16,,,,
130786_8__271___-1961324,23:30:00,23:30:00,par_8_07026,0,,,,
130786_8__271___-1961324,23:33:00,23:33:00,par_8_09465,1,,,,
130786_8__271___-1961324,23:34:00,23:34:00,par_8_07219,2,,,,
130786_8__271___-1961324,23:36:00,23:36:00,par_8_12415,3,,,,
130786_8__271___-1961324,23:43:00,23:43:00,par_8_08996,4,,,,
130786_8__271___-1961324,23:44:00,23:44:00,par_8_15367,5,,,,
130786_8__271___-1961324,23:48:00,23:48:00,par_8_15162,6,,,,
130786_8__271___-1961324,23:50:00,23:50:00,par_8_15164,7,,,,
130786_8__271___-1961324,23:52:00,23:52:00,par_8_17765,8,,,,
130786_8__271___-1961324,23:53:00,23:53:00,par_8_12535,9,,,,
130786_8__271___-1961324,23:54:00,23:54:00,par_8_12537,10,,,,
130786_8__271___-1961324,23:55:00,23:55:00,par_8_12539,11,,,,
130786_8__271___-1961324,23:56:00,23:56:00,par_8_12541,12,,,,
130786_8__271___-1961324,23:56:00,23:56:00,par_8_20173,13,,,,
130786_8__271___-1961324,23:59:00,23:59:00,par_8_12542,14,,,,
130786_8__271___-1961324,24:00:00,24:00:00,par_8_08993,15,,,,
130786_8__271___-1961324,24:04:00,24:04:00,par_8_07311,16,,,,
130786_8__271___-1961324,24:18:00,24:18:00,par_8_07387,17,,,,
130786_8__271___-1961324,24:21:00,24:21:00,par_8_18502,18,,,,
130786_8__271___-1961324,24:25:00,24:25:00,par_8_99302,19,,,,
130786_8__271___-1961324,24:27:00,24:27:00,par_8_99304,20,,,,
130786_8__271___-1961324,24:30:00,24:30:00,par_8_20865,21,,,,
130786_8__271___-1961327,00:30:00,00:30:00,par_8_20865,0,,,,
130786_8__271___-1961327,00:32:00,00:32:00,par_8_99303,1,,,,
130786_8__271___-1961327,00:34:00,00:34:00,par_8_99301,2,,,,
130786_8__271___-1961327,00:39:00,00:39:00,par_8_18501,3,,,,
130786_8__271___-1961327,00:42:00,00:42:00,par_8_09665,4,,,,
130786_8__271___-1961327,00:57:00,00:57:00,par_8_09528,5,,,,
130786_8__271___-1961327,01:01:00,01:01:00,par_8_12544,6,,,,
130786_8__271___-1961327,01:02:00,01:02:00,par_8_12543,7,,,,
130786_8__271___-1961327,01:05:00,01:05:00,par_8_20172,8,,,,
130786_8__271___-1961327,01:06:00,01:06:00,par_8_12540,9,,,,
130786_8__271___-1961327,01:07:00,01:07:00,par_8_12538,10,,,,
130786_8__271___-1961327,01:08:00,01:08:00,par_8_12536,11,,,,
130786_8__271___-1961327,01:09:00,01:09:00,par_8_12534,12,,,,
130786_8__271___-1961327,01:11:00,01:11:00,par_8_17764,13,,,,
130786_8__271___-1961327,01:12:00,01:12:00,par_8_15163,14,,,,
130786_8__271___-1961327,01:15:00,01:15:00,par_8_15161,15,,,,
130786_8__271___-1961327,01:16:00,01:16:00,par_8_17767,16,,,,
130786_8__271___-1961327,01:18:00,01:18:00,par_8_15366,17,,,,
130786_8__271___-1961327,01:20:00,01:20:00,par_8_12040,18,,,,
130786_8__271___-1961327,01:21:00,01:21:00,par_8_08999,19,,,,
130786_8__271___-1961327,01:27:00,01:27:00,par_8_12416,20,,,,
130786_8__271___-1961327,01:29:00,01:29:00,par_8_06976,21,,,,
130786_8__271___-1961327,01:31:00,01:31:00,par_8_20659,22,,,,
130786_8__271___-1961327,01:35:00,01:35:00,par_8_20399,23,,,,
130790_8__271___-1961328,08:15:00,08:15:00,par_8_07026,0,,,,
130790_8__271___-1961328,08:18:00,08:18:00,par_8_09465,1,,,,
130790_8__271___-1961328,08:19:00,08:19:00,par_8_07219,2,,,,
130790_8__271___-1961328,08:21:00,08:21:00,par_8_12415,3,,,,
130790_8__271___-1961328,08:28:00,08:28:00,par_8_08996,4,,,,
130790_8__271___-1961328,08:29:00,08:29:00,par_8_15367,5,,,,
130790_8__271___-1961328,08:33:00,08:33:00,par_8_15162,6,,,,
130790_8__271___-1961328,08:36:00,08:36:00,par_8_09444,7,,,,
130790_8__271___-1961328,08:39:00,08:39:00,par_8_17751,8,,,,
130790_8__271___-1961328,08:39:00,08:39:00,par_8_17753,9,,,,
130790_8__271___-1961328,08:40:00,08:40:00,par_8_17758,10,,,,
130790_8__271___-1961328,08:41:00,08:41:00,par_8_17759,11,,,,
130790_8__271___-1961328,08:41:00,08:41:00,par_8_18456,12,,,,
130790_8__271___-1961328,08:46:00,08:46:00,par_8_07311,13,,,,
130790_8__271___-1961328,09:00:00,09:00:00,par_8_09665,14,,,,
130790_8__271___-1961333,09:00:01,09:00:01,par_8_09665,0,,,,
130790_8__271___-1961333,09:10:00,09:10:00,par_8_09528,1,,,,
130790_8__271___-1961333,09:13:00,09:13:00,par_8_18457,2,,,,
130790_8__271___-1961333,09:14:00,09:14:00,par_8_17760,3,,,,
130790_8__271___-1961333,09:14:00,09:14:00,par_8_17757,4,,,,
130790_8__271___-1961333,09:15:00,09:15:00,par_8_17754,5,,,,
130790_8__271___-1961333,09:15:00,09:15:00,par_8_17752,6,,,,
130790_8__271___-1961333,09:18:00,09:18:00,par_8_08994,7,,,,
130790_8__271___-1961333,09:20:00,09:20:00,par_8_15161,8,,,,
130790_8__271___-1961333,09:21:00,09:21:00,par_8_17767,9,,,,
130790_8__271___-1961333,09:23:00,09:23:00,par_8_15366,10,,,,
130790_8__271___-1961333,09:24:00,09:24:00,par_8_12040,11,,,,
130790_8__271___-1961333,09:25:00,09:25:00,par_8_08999,12,,,,
130790_8__271___-1961333,09:29:00,09:29:00,par_8_12416,13,,,,
130790_8__271___-1961333,09:30:00,09:30:00,par_8_06976,14,,,,
130790_8__271___-1961333,09:32:00,09:32:00,par_8_20659,15,,,,
130790_8__271___-1961333,09:35:01,09:35:01,par_8_20399,16,,,,
130790_8__271___-1961316,09:35:00,09:35:00,par_8_07026,0,,,,
130790_8__271___-1961316,09:38:00,09:38:00,par_8_09465,1,,,,
130790_8__271___-1961316,09:39:00,09:39:00,par_8_07219,2,,,,
130790_8__271___-1961316,09:41:00,09:41:00,par_8_12415,3,,,,
130790_8__271___-1961316,09:48:00,09:48:00,par_8_08996,4,,,,
130790_8__271___-1961316,09:49:00,09:49:00,par_8_15367,5,,,,
130790_8__271___-1961316,09:53:00,09:53:00,par_8_15162,6,,,,
130790_8__271___-1961316,09:56:00,09:56:00,par_8_09444,7,,,,
130790_8__271___-1961316,09:59:00,09:59:00,par_8_17751,8,,,,
130790_8__271___-1961316,09:59:00,09:59:00,par_8_17753,9,,,,
130790_8__271___-1961316,10:00:00,10:00:00,par_8_17758,10,,,,
130790_8__271___-1961316,10:01:00,10:01:00,par_8_17759,11,,,,
130790_8__271___-1961316,10:01:00,10:01:00,par_8_18456,12,,,,
130790_8__271___-1961316,10:06:00,10:06:00,par_8_07311,13,,,,
130790_8__271___-1961316,10:20:00,10:20:00,par_8_09665,14,,,,
130790_8__271___-1961319,10:20:01,10:20:01,par_8_09665,0,,,,
130790_8__271___-1961319,10:32:00,10:32:00,par_8_09528,1,,,,
130790_8__271___-1961319,10:35:00,10:35:00,par_8_18457,2,,,,
130790_8__271___-1961319,10:36:00,10:36:00,par_8_17760,3,,,,
130790_8__271___-1961319,10:37:00,10:37:00,par_8_17757,4,,,,
130790_8__271___-1961319,10:37:00,10:37:00,par_8_17754,5,,,,
130790_8__271___-1961319,10:38:00,10:38:00,par_8_17752,6,,,,
