service_id,monday,tuesday,wednesday,thursday,friday,saturday,sunday,start_date,end_date
976_8__534___,1,1,1,1,1,0,0,20241028,20251126
978_8__534___,1,1,1,1,1,0,0,20241028,20251126
979_8__534___,1,1,1,1,1,0,0,20241028,20251126
980_8__534___,1,1,1,1,1,0,0,20241028,20251126
996_8__534___,1,1,1,1,0,0,0,20241028,20251126
973_8__534___,0,0,0,0,1,0,0,20241031,20251122
993_8__534___,0,0,0,0,1,1,0,20241101,20251123
420_8__538___,1,1,1,1,1,1,1,20241027,20251126
421_8__538___,1,1,1,1,1,1,1,20241027,20251126
422_8__538___,1,1,1,1,1,1,1,20241027,20251126
423_8__538___,1,1,1,1,1,1,1,20241027,20251126
778_8__538___,0,0,0,0,1,1,1,20241027,20251124
424_8__538___,1,1,1,1,1,0,0,20241028,20251126
425_8__538___,1,1,1,1,1,0,0,20241028,20251126
426_8__538___,1,1,1,1,1,0,0,20241028,20251126
427_8__538___,1,1,1,1,1,0,0,20241028,20251126
428_8__538___,1,1,1,1,1,0,0,20241028,20251126
429_8__538___,1,1,1,1,1,0,0,20241028,20251126
430_8__538___,1,1,1,1,1,0,0,20241028,20251126
431_8__538___,1,1,1,1,1,0,0,20241028,20251126
375_8__539___,1,1,1,1,1,1,1,20241027,20251126
376_8__539___,1,1,1,1,1,1,1,20241027,20251126
377_8__539___,1,1,1,1,1,1,1,20241027,20251126
378_8__539___,1,1,1,1,1,1,1,20241027,20251126
695_8__539___,1,1,1,1,1,0,0,20241028,20251126
696_8__539___,1,1,1,1,1,0,0,20241028,20251126
950_8__539___,1,1,1,1,1,0,0,20241028,20251126
964_8__539___,1,1,1,1,1,0,0,20241028,20251126
977_8__539___,1,1,1,1,1,0,0,20241028,20251126
986_8__539___,1,1,1,1,1,0,0,20241028,20251126
994_8__539___,1,1,1,1,1,0,0,20241028,20251126
204_8_N_501___,1,1,1,1,1,1,1,20241027,20251126
680_8_N_501___,0,0,0,1,1,1,0,20241031,20251123
681_8_N_501___,0,0,0,1,1,1,0,20241031,20251123
682_8_N_501___,0,0,0,1,1,1,0,20241031,20251123
345_8_N_502___,1,1,1,1,1,1,1,20241027,20251126
686_8_N_502___,0,0,0,1,1,1,0,20241031,20251123
687_8_N_502___,0,0,0,1,1,1,0,20241031,20251123
688_8_N_502___,0,0,0,1,1,1,0,20241031,20251123
208_8_N_503___,1,1,1,1,1,1,1,20241027,20251126
683_8_N_503___,0,0,0,1,1,1,0,20241031,20251123
689_8_N_503___,0,0,0,1,1,1,0,20241031,20251123
206_8_N_504___,1,1,1,1,1,1,1,20241027,20251126
693_8_N_504___,0,0,0,1,1,1,0,20241031,20251123
212_8_N_505___,1,1,1,1,1,1,1,20241027,20251126
213_8_N_505___,1,1,1,1,1,1,1,20241027,20251126
214_8_N_505___,0,0,0,1,1,1,0,20241031,20251123
383_9__1__096_,1,1,1,1,1,1,1,20241027,20251126
384_9__1__096_,1,1,1,1,1,1,1,20241027,20251126
630_9__1__096_,1,1,1,1,1,1,1,20241027,20251126
631_9__1__096_,1,1,1,1,1,1,1,20241027,20251126
191_9__1__092_,1,1,1,1,1,1,1,20241027,20251126
192_9__1__092_,1,1,1,1,1,1,1,20241027,20251126
193_9__1__092_,1,1,1,1,1,1,1,20241027,20251126
194_9__1__092_,1,1,1,1,1,1,1,20241027,20251126
196_9__1__092_,1,1,1,1,1,1,1,20241027,20251126
947_9__1__092_,0,0,0,0,1,1,1,20241027,20251124
195_9__1__092_,1,1,1,1,1,0,0,20241028,20251126
197_9__1__092_,1,1,1,1,1,0,0,20241028,20251126
198_9__1__092_,1,1,1,1,1,0,0,20241028,20251126
701_9__1__092_,1,1,1,1,1,0,0,20241028,20251126
702_9__1__092_,1,1,1,1,1,0,0,20241028,20251126
703_9__1__092_,1,1,1,1,1,0,0,20241028,20251126
704_9__1__092_,1,1,1,1,1,0,0,20241028,20251126
705_9__1__092_,1,1,1,1,1,0,0,20241028,20251126
706_9__1__092_,1,1,1,1,1,0,0,20241028,20251126
254_9__1__007_,1,1,1,1,1,1,1,20241027,20251126
255_9__1__007_,1,1,1,1,1,1,1,20241027,20251126
256_9__1__007_,1,1,1,1,1,0,0,20241028,20251126
257_9__1__007_,1,1,1,1,1,0,0,20241028,20251126
790_9__1__007_,1,1,1,1,1,0,0,20241028,20251126
240_9__2__092_,0,0,0,0,1,1,1,20241027,20251124
359_9__2__092_,0,0,0,0,1,0,0,20241101,20251101
360_9__2__092_,0,0,0,0,1,0,0,20241101,20251101
289_9__2__007_,1,1,1,1,1,1,1,20241027,20251126
290_9__2__007_,1,1,1,1,1,1,1,20241027,20251126
291_9__2__007_,1,1,1,1,1,1,1,20241027,20251126
292_9__2__007_,1,1,1,1,1,1,1,20241027,20251126
293_9__2__007_,1,1,1,1,1,1,1,20241027,20251126
294_9__2__007_,1,1,1,1,1,1,1,20241027,20251126
295_9__2__007_,1,1,1,1,1,1,1,20241027,20251126
296_9__2__007_,1,1,1,1,1,1,1,20241027,20251126
297_9__2__007_,1,1,1,1,1,1,1,20241027,20251126
298_9__2__007_,1,1,1,1,1,1,1,20241027,20251126
348_9__2__007_,1,1,1,1,1,1,1,20241027,20251126
349_9__2__007_,1,1,1,1,1,1,1,20241027,20251126
541_9__2__007_,1,1,1,1,1,0,0,20241028,20251126
542_9__2__007_,1,1,1,1,1,0,0,20241028,20251126
543_9__2__007_,1,1,1,1,1,0,0,20241028,20251126
544_9__2__007_,1,1,1,1,1,0,0,20241028,20251126
13_9__3__007_,1,1,1,1,1,1,1,20241027,20251126
14_9__3__007_,1,1,1,1,1,1,1,20241027,20251126
391_9__3__092_,1,1,1,1,1,0,0,20241028,20251126
392_9__3__092_,1,1,1,1,1,0,0,20241028,20251126
401_9__4__092_,1,1,1,1,1,1,1,20241027,20251126
402_9__4__092_,1,1,1,1,1,1,1,20241027,20251126
403_9__4__092_,1,1,1,1,1,1,1,20241027,20251126
404_9__4__092_,1,1,1,1,1,1,1,20241027,20251126
927_9__4__092_,0,0,0,0,1,1,1,20241027,20251124
405_9__4__092_,1,1,1,1,1,0,0,20241028,20251126
406_9__4__092_,1,1,1,1,1,0,0,20241028,20251126
940_9__4__092_,1,1,1,1,1,0,0,20241028,20251126
941_9__4__092_,1,1,1,1,1,0,0,20241028,20251126
165_9__5__092_,1,1,1,1,1,1,1,20241027,20251126
166_9__5__092_,1,1,1,1,1,1,1,20241027,20251126
167_9__5__092_,1,1,1,1,1,1,1,20241027,20251126
168_9__5__092_,1,1,1,1,1,1,1,20241027,20251126
932_9__5__092_,0,0,0,0,1,1,1,20241027,20251124
163_9__5__092_,1,1,1,1,1,0,0,20241028,20251126
164_9__5__092_,1,1,1,1,1,0,0,20241028,20251126
267_9__5__092_,1,1,1,1,1,0,0,20241028,20251126
268_9__5__092_,1,1,1,1,1,0,0,20241028,20251126
301_9__5__092_,1,1,1,1,1,0,0,20241028,20251126
302_9__5__092_,1,1,1,1,1,0,0,20241028,20251126
928_9__5__092_,1,1,1,1,1,0,0,20241028,20251126
931_9__5__092_,0,0,0,0,1,0,0,20241031,20251122
933_9__5__092_,0,0,0,0,1,1,0,20241101,20251123
924_9__6__092_,1,1,1,1,1,1,1,20241027,20251126
925_9__6__092_,1,1,1,1,1,1,1,20241027,20251126
926_9__6__092_,1,1,1,1,1,1,1,20241027,20251126
