trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
9999_8__171___-8__171____1_07:45:00_2_cc__10_8__171___,09:27:06,09:27:06,par_8_20898,24,,,,
9999_8__171___-8__171____1_07:45:00_2_cc__10_8__171___,09:28:05,09:28:05,par_8_06780,25,,,,
9999_8__171___-8__171____1_07:45:00_2_cc__10_8__171___,09:28:40,09:28:40,par_8_06755,26,,,,
9999_8__171___-8__171____1_07:45:00_2_cc__10_8__171___,09:29:36,09:29:36,par_8_06768,27,,,,
9999_8__171___-8__171____1_07:45:00_2_cc__10_8__171___,09:35:52,09:35:52,par_8_06863,28,,,,
9999_8__171___-8__171____1_07:45:00_2_cc__10_8__171___,09:38:18,09:38:18,par_8_06864,29,,,,
9999_8__171___-8__171____1_07:45:00_2_cc__10_8__171___,09:42:16,09:42:16,par_8_06865,30,,,,
9999_8__171___-8__171____1_07:45:00_2_cc__10_8__171___,09:43:25,09:43:25,par_8_50000,31,,,,
9999_8__171___-8__171____1_07:45:00_2_cc__10_8__171___,09:45:35,09:45:35,par_8_3602,32,,,,
9999_8__171___-8__171____1_07:45:00_2_cc__10_8__171___,09:46:42,09:46:42,par_8_3265,33,,,,
9999_8__171___-8__171____1_07:45:00_2_cc__10_8__171___,09:47:49,09:47:49,par_8_5061,34,,,,
9999_8__171___-8__171____1_07:45:00_2_cc__10_8__171___,09:49:44,09:49:44,par_8_3266,35,,,,
9999_8__171___-8__171____1_07:45:00_2_cc__10_8__171___,09:50:58,09:50:58,par_8_124,36,,,,
9999_8__171___-8__171____1_07:45:00_2_cc__10_8__171___,09:51:50,09:51:50,par_8_123,37,,,,
9999_8__171___-8__171____1_07:45:00_2_cc__10_8__171___,09:52:34,09:52:34,par_8_50030,38,,,,
9999_8__171___-8__171____1_07:45:00_2_cc__10_8__171___,09:56:00,09:56:00,par_8_18074,39,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,08:45:00,08:45:00,par_8_06709,0,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,08:45:44,08:45:44,par_8_06710,1,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,08:47:12,08:47:12,par_8_06711,2,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,08:48:26,08:48:26,par_8_06712,3,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,08:49:49,08:49:49,par_8_06713,4,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,08:50:50,08:50:50,par_8_06714,5,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,08:51:41,08:51:41,par_8_06715,6,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,08:52:44,08:52:44,par_8_06716,7,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,08:54:27,08:54:27,par_8_06717,8,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,08:55:19,08:55:19,par_8_06718,9,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,08:57:00,08:57:00,par_8_06719,10,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,09:01:28,09:01:28,par_8_06720,11,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,09:05:05,09:05:05,par_8_06722,12,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,09:06:12,09:06:12,par_8_18789,13,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,09:07:22,09:07:22,par_8_06723,14,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,09:11:40,09:11:40,par_8_06749,15,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,09:14:18,09:14:18,par_8_06750,16,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,09:15:35,09:15:35,par_8_16438,17,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,09:17:37,09:17:37,par_8_17025,18,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,09:19:01,09:19:01,par_8_10019,19,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,09:20:00,09:20:00,par_8_12422,20,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,09:21:49,09:21:49,par_8_17238,21,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,09:22:45,09:22:45,par_8_06751,22,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,09:23:45,09:23:45,par_8_15191,23,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,09:24:31,09:24:31,par_8_20898,24,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,09:25:33,09:25:33,par_8_06780,25,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,09:26:06,09:26:06,par_8_06755,26,,,,
9999_8__171___-8__171____1_07:45:00_2_cca__11_8__171___,09:27:00,09:27:00,par_8_06768,27,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:15:00,09:15:00,par_8_06709,0,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:15:46,09:15:46,par_8_06710,1,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:17:19,09:17:19,par_8_06711,2,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:18:38,09:18:38,par_8_06712,3,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:20:03,09:20:03,par_8_06713,4,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:21:05,09:21:05,par_8_06714,5,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:22:06,09:22:06,par_8_06715,6,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:23:13,09:23:13,par_8_06716,7,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:25:01,09:25:01,par_8_06717,8,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:25:55,09:25:55,par_8_06718,9,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:27:34,09:27:34,par_8_06719,10,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:32:18,09:32:18,par_8_06720,11,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:36:10,09:36:10,par_8_06722,12,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:37:22,09:37:22,par_8_18789,13,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:38:36,09:38:36,par_8_06723,14,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:43:09,09:43:09,par_8_06749,15,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:46:26,09:46:26,par_8_06750,16,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:47:45,09:47:45,par_8_16438,17,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:49:49,09:49:49,par_8_17025,18,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:51:14,09:51:14,par_8_10019,19,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:52:16,09:52:16,par_8_12422,20,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:54:17,09:54:17,par_8_17238,21,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:55:17,09:55:17,par_8_06751,22,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:56:21,09:56:21,par_8_15191,23,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:57:06,09:57:06,par_8_20898,24,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:58:05,09:58:05,par_8_06780,25,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:58:40,09:58:40,par_8_06755,26,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,09:59:36,09:59:36,par_8_06768,27,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,10:05:52,10:05:52,par_8_06863,28,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,10:08:18,10:08:18,par_8_06864,29,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,10:12:16,10:12:16,par_8_06865,30,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,10:13:25,10:13:25,par_8_50000,31,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,10:15:35,10:15:35,par_8_3602,32,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,10:16:42,10:16:42,par_8_3265,33,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,10:17:49,10:17:49,par_8_5061,34,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,10:19:44,10:19:44,par_8_3266,35,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,10:20:58,10:20:58,par_8_124,36,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,10:21:50,10:21:50,par_8_123,37,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,10:22:34,10:22:34,par_8_50030,38,,,,
9999_8__171___-8__171____1_08:15:00_2_cc__13_8__171___,10:26:00,10:26:00,par_8_18074,39,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,09:20:00,09:20:00,par_8_18074,0,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,09:22:23,09:22:23,par_8_3253,1,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,09:26:35,09:26:35,par_8_3261,2,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,09:27:30,09:27:30,par_8_06686,3,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,09:28:14,09:28:14,par_8_06687,4,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,09:32:08,09:32:08,par_8_06689,5,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,09:35:26,09:35:26,par_8_06691,6,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,09:36:06,09:36:06,par_8_06692,7,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,09:38:50,09:38:50,par_8_15392,8,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,09:39:20,09:39:20,par_8_12820,9,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,09:39:51,09:39:51,par_8_12217,10,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,09:40:28,09:40:28,par_8_12218,11,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,09:41:32,09:41:32,par_8_12421,12,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,09:42:14,09:42:14,par_8_11402,13,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,09:42:54,09:42:54,par_8_17474,14,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,09:44:30,09:44:30,par_8_16437,15,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,09:45:14,09:45:14,par_8_06694,16,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,09:47:05,09:47:05,par_8_06695,17,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,09:50:12,09:50:12,par_8_06697,18,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,09:51:40,09:51:40,par_8_06698,19,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,09:54:19,09:54:19,par_8_06700,20,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,09:57:42,09:57:42,par_8_12841,21,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,09:59:10,09:59:10,par_8_06709,22,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,09:59:39,09:59:39,par_8_06710,23,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,10:00:37,10:00:37,par_8_06711,24,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,10:01:26,10:01:26,par_8_06712,25,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,10:02:21,10:02:21,par_8_06713,26,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,10:03:02,10:03:02,par_8_06714,27,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,10:03:36,10:03:36,par_8_06715,28,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,10:04:18,10:04:18,par_8_06716,29,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,10:05:26,10:05:26,par_8_06717,30,,,,
9999_8__171___-8__171____1_08:20:00_1_cs__10_8__171___,10:06:00,10:06:00,par_8_06718,31,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,09:50:00,09:50:00,par_8_06709,0,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,09:50:46,09:50:46,par_8_06710,1,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,09:52:19,09:52:19,par_8_06711,2,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,09:53:38,09:53:38,par_8_06712,3,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,09:55:03,09:55:03,par_8_06713,4,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,09:56:05,09:56:05,par_8_06714,5,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,09:57:06,09:57:06,par_8_06715,6,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,09:58:13,09:58:13,par_8_06716,7,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:00:01,10:00:01,par_8_06717,8,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:00:55,10:00:55,par_8_06718,9,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:02:34,10:02:34,par_8_06719,10,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:07:18,10:07:18,par_8_06720,11,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:11:10,10:11:10,par_8_06722,12,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:12:22,10:12:22,par_8_18789,13,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:13:36,10:13:36,par_8_06723,14,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:18:09,10:18:09,par_8_06749,15,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:21:26,10:21:26,par_8_06750,16,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:22:45,10:22:45,par_8_16438,17,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:24:49,10:24:49,par_8_17025,18,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:26:14,10:26:14,par_8_10019,19,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:27:16,10:27:16,par_8_12422,20,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:29:17,10:29:17,par_8_17238,21,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:30:17,10:30:17,par_8_06751,22,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:31:21,10:31:21,par_8_15191,23,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:32:06,10:32:06,par_8_20898,24,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:33:05,10:33:05,par_8_06780,25,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:33:40,10:33:40,par_8_06755,26,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:34:36,10:34:36,par_8_06768,27,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:40:52,10:40:52,par_8_06863,28,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:43:18,10:43:18,par_8_06864,29,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:47:16,10:47:16,par_8_06865,30,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:48:25,10:48:25,par_8_50000,31,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:50:35,10:50:35,par_8_3602,32,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:51:42,10:51:42,par_8_3265,33,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:52:49,10:52:49,par_8_5061,34,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:54:44,10:54:44,par_8_3266,35,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:55:58,10:55:58,par_8_124,36,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:56:50,10:56:50,par_8_123,37,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,10:57:34,10:57:34,par_8_50030,38,,,,
9999_8__171___-8__171____1_08:50:00_2_cc__16_8__171___,11:01:00,11:01:00,par_8_18074,39,,,,
9999_8__171___-8__171____1_09:10:00_1_-__13_8__171___,10:10:00,10:10:00,par_8_18074,0,,,,
9999_8__171___-8__171____1_09:10:00_1_-__13_8__171___,10:12:15,10:12:15,par_8_3253,1,,,,
9999_8__171___-8__171____1_09:10:00_1_-__13_8__171___,10:16:13,10:16:13,par_8_3261,2,,,,
9999_8__171___-8__171____1_09:10:00_1_-__13_8__171___,10:17:05,10:17:05,par_8_06686,3,,,,
9999_8__171___-8__171____1_09:10:00_1_-__13_8__171___,10:17:46,10:17:46,par_8_06687,4,,,,
9999_8__171___-8__171____1_09:10:00_1_-__13_8__171___,10:21:28,10:21:28,par_8_06689,5,,,,
9999_8__171___-8__171____1_09:10:00_1_-__13_8__171___,10:24:35,10:24:35,par_8_06691,6,,,,
9999_8__171___-8__171____1_09:10:00_1_-__13_8__171___,10:25:13,10:25:13,par_8_06692,7,,,,
9999_8__171___-8__171____1_09:10:00_1_-__13_8__171___,10:27:47,10:27:47,par_8_15392,8,,,,
9999_8__171___-8__171____1_09:10:00_1_-__13_8__171___,10:28:16,10:28:16,par_8_12820,9,,,,
9999_8__171___-8__171____1_09:10:00_1_-__13_8__171___,10:28:45,10:28:45,par_8_12217,10,,,,
9999_8__171___-8__171____1_09:10:00_1_-__13_8__171___,10:29:20,10:29:20,par_8_12218,11,,,,
9999_8__171___-8__171____1_09:10:00_1_-__13_8__171___,10:30:21,10:30:21,par_8_12421,12,,,,
9999_8__171___-8__171____1_09:10:00_1_-__13_8__171___,10:31:00,10:31:00,par_8_11402,13,,,,
9999_8__171___-8__171____1_09:10:00_1_-__13_8__171___,10:31:38,10:31:38,par_8_17474,14,,,,
9999_8__171___-8__171____1_09:10:00_1_-__13_8__171___,10:33:09,10:33:09,par_8_16437,15,,,,
9999_8__171___-8__171____1_09:10:00_1_-__13_8__171___,10:33:49,10:33:49,par_8_06694,16,,,,
9999_8__171___-8__171____1_09:10:00_1_-__13_8__171___,10:35:35,10:35:35,par_8_06695,17,,,,
9999_8__171___-8__171____1_09:10:00_1_-__13_8__171___,10:38:31,10:38:31,par_8_06697,18,,,,
9999_8__171___-8__171____1_09:10:00_1_-__13_8__171___,10:39:55,10:39:55,par_8_06698,19,,,,
9999_8__171___-8__171____1_09:10:00_1_-__13_8__171___,10:42:24,10:42:24,par_8_06700,20,,,,
9999_8__171___-8__171____1_09:10:00_1_-__13_8__171___,10:45:37,10:45:37,par_8_12841,21,,,,
9999_8__171___-8__171____1_09:10:00_1_-__13_8__171___,10:47:00,10:47:00,par_8_06709,22,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:10:00,10:10:00,par_8_06709,0,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:10:46,10:10:46,par_8_06710,1,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:12:19,10:12:19,par_8_06711,2,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:13:38,10:13:38,par_8_06712,3,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:15:03,10:15:03,par_8_06713,4,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:16:05,10:16:05,par_8_06714,5,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:17:06,10:17:06,par_8_06715,6,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:18:13,10:18:13,par_8_06716,7,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:20:01,10:20:01,par_8_06717,8,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:20:55,10:20:55,par_8_06718,9,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:22:34,10:22:34,par_8_06719,10,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:27:18,10:27:18,par_8_06720,11,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:31:10,10:31:10,par_8_06722,12,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:32:22,10:32:22,par_8_18789,13,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:33:36,10:33:36,par_8_06723,14,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:38:09,10:38:09,par_8_06749,15,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:41:26,10:41:26,par_8_06750,16,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:42:45,10:42:45,par_8_16438,17,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:44:49,10:44:49,par_8_17025,18,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:46:14,10:46:14,par_8_10019,19,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:47:16,10:47:16,par_8_12422,20,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:49:17,10:49:17,par_8_17238,21,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:50:17,10:50:17,par_8_06751,22,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:51:21,10:51:21,par_8_15191,23,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:52:06,10:52:06,par_8_20898,24,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:53:05,10:53:05,par_8_06780,25,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:53:40,10:53:40,par_8_06755,26,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,10:54:36,10:54:36,par_8_06768,27,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,11:00:52,11:00:52,par_8_06863,28,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,11:03:18,11:03:18,par_8_06864,29,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,11:07:16,11:07:16,par_8_06865,30,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,11:08:25,11:08:25,par_8_50000,31,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,11:10:35,11:10:35,par_8_3602,32,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,11:11:42,11:11:42,par_8_3265,33,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,11:12:49,11:12:49,par_8_5061,34,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,11:14:44,11:14:44,par_8_3266,35,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,11:15:58,11:15:58,par_8_124,36,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,11:16:50,11:16:50,par_8_123,37,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,11:17:34,11:17:34,par_8_50030,38,,,,
9999_8__171___-8__171____1_09:10:00_2_cc__17_8__171___,11:21:00,11:21:00,par_8_18074,39,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,10:30:00,10:30:00,par_8_06709,0,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,10:30:46,10:30:46,par_8_06710,1,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,10:32:19,10:32:19,par_8_06711,2,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,10:33:38,10:33:38,par_8_06712,3,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,10:35:03,10:35:03,par_8_06713,4,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,10:36:05,10:36:05,par_8_06714,5,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,10:37:06,10:37:06,par_8_06715,6,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,10:38:13,10:38:13,par_8_06716,7,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,10:40:01,10:40:01,par_8_06717,8,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,10:40:55,10:40:55,par_8_06718,9,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,10:42:34,10:42:34,par_8_06719,10,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,10:47:18,10:47:18,par_8_06720,11,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,10:51:10,10:51:10,par_8_06722,12,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,10:52:22,10:52:22,par_8_18789,13,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,10:53:36,10:53:36,par_8_06723,14,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,10:58:09,10:58:09,par_8_06749,15,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,11:01:26,11:01:26,par_8_06750,16,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,11:02:45,11:02:45,par_8_16438,17,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,11:04:49,11:04:49,par_8_17025,18,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,11:06:14,11:06:14,par_8_10019,19,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,11:07:16,11:07:16,par_8_12422,20,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,11:09:17,11:09:17,par_8_17238,21,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,11:10:17,11:10:17,par_8_06751,22,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,11:11:21,11:11:21,par_8_15191,23,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,11:12:06,11:12:06,par_8_20898,24,,,,
9999_8__171___-8__171____1_09:30:00_2_cc__18_8__171___,11:13:05,11:13:05,par_8_06780,25,,,,
